"id","idCommentaireOriginal","texte","type"
343,342,"Nous vous remercions chaleureusement pour vos mots et attendons votre retour avec impatience.",1
344,341,"Votre enthousiasme est notre meilleure récompense. Nous avons hâte de vous accueillir à nouveau.",1
345,344,"C'est toujours un plaisir de servir nos clients. À très bientôt !",1
346,0,"Service impeccable, accueil chaleureux, je ne pouvais pas espérer mieux.",1
347,346,"Votre enthousiasme est notre meilleure récompense. Nous avons hâte de vous accueillir à nouveau.",1
348,347,"Nous vous remercions chaleureusement pour vos mots et attendons votre retour avec impatience.",1
349,346,"Votre enthousiasme est notre meilleure récompense. Nous avons hâte de vous accueillir à nouveau.",1
350,349,"C'est toujours un plaisir de servir nos clients. À très bientôt !",1
351,0,"Exceptionnel sur tous les points, je recommande vivement.",1
352,351,"Nous sommes ravis de lire votre satisfaction ! Merci d'avoir choisi notre établissement.",1
353,352,"C'est toujours un plaisir de servir nos clients. À très bientôt !",1
354,351,"Votre enthousiasme est notre meilleure récompense. Nous avons hâte de vous accueillir à nouveau.",1
355,354,"Nous vous remercions chaleureusement pour vos mots et attendons votre retour avec impatience.",1
356,0,"Service impeccable, accueil chaleureux, je ne pouvais pas espérer mieux.",1
357,356,"Nous sommes ravis de lire votre satisfaction ! Merci d'avoir choisi notre établissement.",1
358,357,"Nous vous remercions chaleureusement pour vos mots et attendons votre retour avec impatience.",1
359,356,"Nous sommes ravis de lire votre satisfaction ! Merci d'avoir choisi notre établissement.",1
360,359,"C'est toujours un plaisir de servir nos clients. À très bientôt !",1
361,0,"Exceptionnel sur tous les points, je recommande vivement.",1
362,361,"Nous sommes ravis de lire votre satisfaction ! Merci d'avoir choisi notre établissement.",1
363,362,"Nous vous remercions chaleureusement pour vos mots et attendons votre retour avec impatience.",1
364,361,"Nous sommes ravis de lire votre satisfaction ! Merci d'avoir choisi notre établissement.",1
365,364,"C'est toujours un plaisir de servir nos clients. À très bientôt !",1
366,0,"Service impeccable, accueil chaleureux, je ne pouvais pas espérer mieux.",1
367,366,"Nous sommes ravis de lire votre satisfaction ! Merci d'avoir choisi notre établissement.",1
368,367,"C'est toujours un plaisir de servir nos clients. À très bientôt !",1
369,366,"Votre enthousiasme est notre meilleure récompense. Nous avons hâte de vous accueillir à nouveau.",1
370,369,"C'est toujours un plaisir de servir nos clients. À très bientôt !",1
371,0,"Exceptionnel sur tous les points, je recommande vivement.",1
372,371,"Votre enthousiasme est notre meilleure récompense. Nous avons hâte de vous accueillir à nouveau.",1
373,372,"C'est toujours un plaisir de servir nos clients. À très bientôt !",1
374,371,"Votre enthousiasme est notre meilleure récompense. Nous avons hâte de vous accueillir à nouveau.",1
375,374,"Nous vous remercions chaleureusement pour vos mots et attendons votre retour avec impatience.",1
376,0,"Exceptionnel sur tous les points, je recommande vivement.",1
377,376,"Votre enthousiasme est notre meilleure récompense. Nous avons hâte de vous accueillir à nouveau.",1
378,377,"C'est toujours un plaisir de servir nos clients. À très bientôt !",1
379,376,"Votre enthousiasme est notre meilleure récompense. Nous avons hâte de vous accueillir à nouveau.",1
380,379,"Nous vous remercions chaleureusement pour vos mots et attendons votre retour avec impatience.",1
381,0,"Service impeccable, accueil chaleureux, je ne pouvais pas espérer mieux.",1
382,381,"Votre enthousiasme est notre meilleure récompense. Nous avons hâte de vous accueillir à nouveau.",1
383,382,"C'est toujours un plaisir de servir nos clients. À très bientôt !",1
384,381,"Nous sommes ravis de lire votre satisfaction ! Merci d'avoir choisi notre établissement.",1
385,384,"Nous vous remercions chaleureusement pour vos mots et attendons votre retour avec impatience.",1
386,0,"Un séjour absolument parfait, merci pour tout !",1
387,386,"Votre enthousiasme est notre meilleure récompense. Nous avons hâte de vous accueillir à nouveau.",1
388,387,"C'est toujours un plaisir de servir nos clients. À très bientôt !",1
389,386,"Nous sommes ravis de lire votre satisfaction ! Merci d'avoir choisi notre établissement.",1
390,389,"Nous vous remercions chaleureusement pour vos mots et attendons votre retour avec impatience.",1
391,0,"Exceptionnel sur tous les points, je recommande vivement.",1
392,391,"Votre enthousiasme est notre meilleure récompense. Nous avons hâte de vous accueillir à nouveau.",1
393,392,"C'est toujours un plaisir de servir nos clients. À très bientôt !",1
394,391,"Votre enthousiasme est notre meilleure récompense. Nous avons hâte de vous accueillir à nouveau.",1
395,394,"Nous vous remercions chaleureusement pour vos mots et attendons votre retour avec impatience.",1
396,0,"Service impeccable, accueil chaleureux, je ne pouvais pas espérer mieux.",1
397,396,"Nous sommes ravis de lire votre satisfaction ! Merci d'avoir choisi notre établissement.",1
398,397,"C'est toujours un plaisir de servir nos clients. À très bientôt !",1
399,396,"Votre enthousiasme est notre meilleure récompense. Nous avons hâte de vous accueillir à nouveau.",1
400,399,"C'est toujours un plaisir de servir nos clients. À très bientôt !",1
401,0,"Exceptionnel sur tous les points, je recommande vivement.",1
402,401,"Votre enthousiasme est notre meilleure récompense. Nous avons hâte de vous accueillir à nouveau.",1
403,402,"C'est toujours un plaisir de servir nos clients. À très bientôt !",1
404,401,"Votre enthousiasme est notre meilleure récompense. Nous avons hâte de vous accueillir à nouveau.",1
405,404,"Nous vous remercions chaleureusement pour vos mots et attendons votre retour avec impatience.",1
406,0,"Service impeccable, accueil chaleureux, je ne pouvais pas espérer mieux.",1
407,406,"Nous sommes ravis de lire votre satisfaction ! Merci d'avoir choisi notre établissement.",1
408,407,"Nous vous remercions chaleureusement pour vos mots et attendons votre retour avec impatience.",1
409,406,"Votre enthousiasme est notre meilleure récompense. Nous avons hâte de vous accueillir à nouveau.",1
410,409,"C'est toujours un plaisir de servir nos clients. À très bientôt !",1
411,0,"Un séjour absolument parfait, merci pour tout !",1
412,411,"Nous sommes ravis de lire votre satisfaction ! Merci d'avoir choisi notre établissement.",1
413,412,"Nous vous remercions chaleureusement pour vos mots et attendons votre retour avec impatience.",1
414,411,"Nous sommes ravis de lire votre satisfaction ! Merci d'avoir choisi notre établissement.",1
415,414,"C'est toujours un plaisir de servir nos clients. À très bientôt !",1
416,0,"Un séjour absolument parfait, merci pour tout !",1
417,416,"Votre enthousiasme est notre meilleure récompense. Nous avons hâte de vous accueillir à nouveau.",1
418,417,"Nous vous remercions chaleureusement pour vos mots et attendons votre retour avec impatience.",1
419,416,"Nous sommes ravis de lire votre satisfaction ! Merci d'avoir choisi notre établissement.",1
420,419,"Nous vous remercions chaleureusement pour vos mots et attendons votre retour avec impatience.",1
421,0,"Un séjour absolument parfait, merci pour tout !",1
422,421,"Nous sommes ravis de lire votre satisfaction ! Merci d'avoir choisi notre établissement.",1
423,422,"C'est toujours un plaisir de servir nos clients. À très bientôt !",1
424,421,"Nous sommes ravis de lire votre satisfaction ! Merci d'avoir choisi notre établissement.",1
425,424,"Nous vous remercions chaleureusement pour vos mots et attendons votre retour avec impatience.",1
426,0,"Un séjour absolument parfait, merci pour tout !",1
427,426,"Nous sommes ravis de lire votre satisfaction ! Merci d'avoir choisi notre établissement.",1
428,427,"C'est toujours un plaisir de servir nos clients. À très bientôt !",1
429,426,"Nous sommes ravis de lire votre satisfaction ! Merci d'avoir choisi notre établissement.",1
430,429,"Nous vous remercions chaleureusement pour vos mots et attendons votre retour avec impatience.",1
431,0,"Service impeccable, accueil chaleureux, je ne pouvais pas espérer mieux.",1
432,431,"Votre enthousiasme est notre meilleure récompense. Nous avons hâte de vous accueillir à nouveau.",1
433,432,"C'est toujours un plaisir de servir nos clients. À très bientôt !",1
434,431,"Votre enthousiasme est notre meilleure récompense. Nous avons hâte de vous accueillir à nouveau.",1
435,434,"Nous vous remercions chaleureusement pour vos mots et attendons votre retour avec impatience.",1
436,0,"Service impeccable, accueil chaleureux, je ne pouvais pas espérer mieux.",1
437,436,"Votre enthousiasme est notre meilleure récompense. Nous avons hâte de vous accueillir à nouveau.",1
438,437,"C'est toujours un plaisir de servir nos clients. À très bientôt !",1
439,436,"Nous sommes ravis de lire votre satisfaction ! Merci d'avoir choisi notre établissement.",1
440,439,"Nous vous remercions chaleureusement pour vos mots et attendons votre retour avec impatience.",1
441,0,"Un séjour absolument parfait, merci pour tout !",1
442,441,"Votre enthousiasme est notre meilleure récompense. Nous avons hâte de vous accueillir à nouveau.",1
443,442,"Nous vous remercions chaleureusement pour vos mots et attendons votre retour avec impatience.",1
444,441,"Nous sommes ravis de lire votre satisfaction ! Merci d'avoir choisi notre établissement.",1
445,444,"Nous vous remercions chaleureusement pour vos mots et attendons votre retour avec impatience.",1
446,0,"Exceptionnel sur tous les points, je recommande vivement.",1
447,446,"Votre enthousiasme est notre meilleure récompense. Nous avons hâte de vous accueillir à nouveau.",1
448,447,"Nous vous remercions chaleureusement pour vos mots et attendons votre retour avec impatience.",1
449,446,"Nous sommes ravis de lire votre satisfaction ! Merci d'avoir choisi notre établissement.",1
450,449,"Nous vous remercions chaleureusement pour vos mots et attendons votre retour avec impatience.",1
451,0,"Un séjour absolument parfait, merci pour tout !",1
452,451,"Votre enthousiasme est notre meilleure récompense. Nous avons hâte de vous accueillir à nouveau.",1
453,452,"Nous vous remercions chaleureusement pour vos mots et attendons votre retour avec impatience.",1
454,451,"Nous sommes ravis de lire votre satisfaction ! Merci d'avoir choisi notre établissement.",1
455,454,"Nous vous remercions chaleureusement pour vos mots et attendons votre retour avec impatience.",1
456,0,"Un séjour absolument parfait, merci pour tout !",1
457,456,"Nous sommes ravis de lire votre satisfaction ! Merci d'avoir choisi notre établissement.",1
458,457,"C'est toujours un plaisir de servir nos clients. À très bientôt !",1
459,456,"Votre enthousiasme est notre meilleure récompense. Nous avons hâte de vous accueillir à nouveau.",1
460,459,"C'est toujours un plaisir de servir nos clients. À très bientôt !",1
461,0,"Exceptionnel sur tous les points, je recommande vivement.",1
462,461,"Nous sommes ravis de lire votre satisfaction ! Merci d'avoir choisi notre établissement.",1
463,462,"C'est toujours un plaisir de servir nos clients. À très bientôt !",1
464,461,"Nous sommes ravis de lire votre satisfaction ! Merci d'avoir choisi notre établissement.",1
465,464,"Nous vous remercions chaleureusement pour vos mots et attendons votre retour avec impatience.",1
466,0,"Exceptionnel sur tous les points, je recommande vivement.",1
467,466,"Votre enthousiasme est notre meilleure récompense. Nous avons hâte de vous accueillir à nouveau.",1
468,467,"Nous vous remercions chaleureusement pour vos mots et attendons votre retour avec impatience.",1
469,466,"Nous sommes ravis de lire votre satisfaction ! Merci d'avoir choisi notre établissement.",1
470,469,"C'est toujours un plaisir de servir nos clients. À très bientôt !",1
471,0,"Exceptionnel sur tous les points, je recommande vivement.",1
472,471,"Nous sommes ravis de lire votre satisfaction ! Merci d'avoir choisi notre établissement.",1
473,472,"C'est toujours un plaisir de servir nos clients. À très bientôt !",1
474,471,"Votre enthousiasme est notre meilleure récompense. Nous avons hâte de vous accueillir à nouveau.",1
475,474,"Nous vous remercions chaleureusement pour vos mots et attendons votre retour avec impatience.",1
476,0,"Service impeccable, accueil chaleureux, je ne pouvais pas espérer mieux.",1
477,476,"Nous sommes ravis de lire votre satisfaction ! Merci d'avoir choisi notre établissement.",1
478,477,"C'est toujours un plaisir de servir nos clients. À très bientôt !",1
